date,plant,producer,units,installed_mw,present_mw,peak_mw,energy_kwh,remarks
2025-01-30,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,195.0,4583273.0,-
2025-01-30,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,-
2025-01-30,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,0.0,0.0,To Facilitate Major Inspection
2025-01-30,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,356.56,0.0,0.0,-
2025-01-30,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1155686.0,-
2025-01-30,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,29.0,598560.0,-
2025-01-30,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.43,182.0,4695000.0,FGMO
2025-01-30,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.94,26.0,649440.0,-
2025-01-30,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-01-30,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,47.0,22.0,41541.0,-
2025-01-30,Baghabari 71 MW GTPP,PDB,1X71,71.0,71.0,0.0,0.0,Gas shortage
2025-01-30,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,0.0,-
2025-01-30,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,183.0,4146000.0,machine problem
2025-01-30,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,65.0,1585745.0,Partial Shutdown due to maintenance
2025-01-30,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,2577.0,-
2025-01-30,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2025-01-30,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,5760000.0,-
2025-01-30,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,66.0,0.0,0.0,-
2025-01-30,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,40.0,84600.0,-
2025-01-30,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,641.0,19898909.0,-
2025-01-30,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,0.0,0.0,Gas shortage
2025-01-30,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,-
2025-01-30,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,193.1,136.0,3111000.0,-
2025-01-30,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,40.0,7.0,138554.0,Dead bus operation
2025-01-30,Bhola Nutan Biddut BD LTD,IPP,2*110,220.0,220.0,220.0,5281220.0,Subjected to Grid Voltage
2025-01-30,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,280.0,7451000.0,FGMO
2025-01-30,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,320.0,6861400.0,AUTHORITY INSTRUCTION
2025-01-30,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,323.0,8889000.0,FGMO Available
2025-01-30,Bosila 108MW PP(CLC),IPP,12*8.775+1*3.5,108.8,0.0,0.0,0.0,-
2025-01-30,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,114.0,949440.0,-
2025-01-30,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,50.0,1299500.0,-
2025-01-30,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,77.0,448320.0,-
2025-01-30,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,99.0,349728.0,-
2025-01-30,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,0.0,Liquid fuel shortage
2025-01-30,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,"U#1 Gas Shortage, U#2 Turbine Blade Damage"
2025-01-30,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,103.0,635040.0,-
2025-01-30,Confidence Power Bogura Unit-1 113 MW,IPP,6*18.55,111.3,113.0,0.0,0.0,-
2025-01-30,Cox's Bazar Wind,PDB,0,0.0,60.0,0.0,73440.0,-
2025-01-30,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,17.0,359770.0,Machine Under Maintenance
2025-01-30,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,98.0,21.0,46580.0,-
2025-01-30,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,90.0,263795.0,-
2025-01-30,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,50.0,0.0,0.0,-
2025-01-30,Fenchuganj 44MW (Energyprima),NENP,12*3.3+5*2,49.6,47.998,36.0,748512.0,-
2025-01-30,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,80.0,42.0,990000.0,-
2025-01-30,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,0.0,0.0,-
2025-01-30,Feni 11 MW PP (Doreen),"SIPP,REB",4*2.90,11.6,11.0,0.0,0.0,-
2025-01-30,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,0.0,0.0,-
2025-01-30,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,-
2025-01-30,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,50.0,842880.0,-
2025-01-30,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.19,26.0,373440.0,-
2025-01-30,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,HGPI Maintenance Work is going on.
2025-01-30,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-01-30,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,174.8,0.0,0.0,Post HGPI under maintance due to Gas shortage
2025-01-30,Ghorasal TPP Unit-5,PDB,1*210,210.0,174.8,0.0,0.0,Gas shortage
2025-01-30,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,3.0,80500.0,Gas shortage
2025-01-30,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,100.0,0.0,0.0,-
2025-01-30,HVDC(Nepal),Import,1*40,40.0,0.0,0.0,0.0,-
2025-01-30,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,-
2025-01-30,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,400.37,347.0,9194400.0,-
2025-01-30,Haripur GTPP,"SBU,PDB",32*2,64.0,40.0,0.0,0.0,-
2025-01-30,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,94.0,0.0,27672.0,machine problem
2025-01-30,Hobiganj 11MW PP Cofidence-E,"SIPP,REB",4*2.90,11.6,11.0,5.0,89520.0,machine problem
2025-01-30,Import (Tripura),Import,0,0.0,160.0,36.0,1237440.0,-
2025-01-30,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,107247.0,-
2025-01-30,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,0.0,0.0,0.0,-
2025-01-30,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,9.0,181200.0,-
2025-01-30,Jamalpur 95 MW PP(Powerpac),IPP,0,0.0,95.0,0.0,0.0,-
2025-01-30,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,0.0,0.0,-
2025-01-30,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.36,0.0,0.0,-
2025-01-30,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,0.0,3840.0,-
2025-01-30,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,0.0,8640.0,-
2025-01-30,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,54.0,412920.0,-
2025-01-30,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,36.09,0.0,0.0,Due to Alternator-03 shifting purpose
2025-01-30,Kaptai 7 MW Solar PP,PDB,0,0.0,7.0,0.0,20859.0,-
2025-01-30,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,40.0,972000.0,-
2025-01-30,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,18340.0,-
2025-01-30,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,45.49,11.0,18878.0,-
2025-01-30,Katpotti 52 MW PP (Sinha),IPP,7*7.9,55.3,0.0,0.0,0.0,Liquid fuel shortage
2025-01-30,Keraniganj 100 MW PP (Powerpac),QRPP,8*13.45,107.6,75.24,0.0,0.0,-
2025-01-30,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2025-01-30,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2025-01-30,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,131.0,2294064.0,-
2025-01-30,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.36,64.0,546720.0,-
2025-01-30,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,-
2025-01-30,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,113.0,2700409.0,-
2025-01-30,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,55.0,73756.0,-
2025-01-30,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2025-01-30,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,23.0,586080.0,-
2025-01-30,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,54.0,62578.0,-
2025-01-30,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,72.0,977760.0,-
2025-01-30,Maona 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,0.0,237240.0,-
2025-01-30,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1200.0,503.0,12560000.0,U2 S/D 24/Jan/25 (Maintenance Work)
2025-01-30,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,12.0,30720.0,Liquid fuel shortage
2025-01-30,Meghnaghat 450 MW CCPP (MPL),IPP,2*150+1*150,450.0,450.0,420.0,7823000.0,-
2025-01-30,Meghnaghat CCPP(Summit),IPP,2*110+1*110,330.0,335.0,294.0,7074298.0,FGMO
2025-01-30,Meghnaghat CCPP(Summit)-2,IPP,0,0.0,583.0,0.0,0.0,Gas shortage
2025-01-30,Mirsharai 150 MW,IPP,18.5*9,166.5,159.86,0.0,10036.0,-
2025-01-30,Mongla Orion 100 MW Solar PP,IPP,100,100.0,100.0,0.0,306000.0,-
2025-01-30,Mymensingh 200 MW PP (United),IPP,9.78*21,205.38,200.0,58.0,1096800.0,-
2025-01-30,Nababganj 55 MW PP (Southern power ),IPP,19.3*3,57.9,55.0,35.0,311320.0,-
2025-01-30,Narshingdi 22 MW PP (Doreen),"SIPP,REB",8*2.90,23.2,22.0,0.0,0.0,-
2025-01-30,Natore 52 MW PP (Rajlanka),IPP,6*8.92,53.52,52.2,25.0,52502.0,-
2025-01-30,Pabna Solar 100 MW,IPP,0,0.0,100.0,0.0,294440.0,-
2025-01-30,Patenga 50MW PP (Baraka),IPP,8*6.98,55.84,50.0,21.0,236160.0,-
2025-01-30,Patuakhali 1320 MW (RNPL),RPCL,660*2,1320.0,1320.0,301.0,7025454.0,On test
2025-01-30,Payra 1320 MW,BCPCL,2*622,1244.0,1244.0,1130.0,24453818.18,FGMO
2025-01-30,RPCL 210MW CCPP,RPCL,4*35+1*70,210.0,210.0,0.0,0.0,Low gas pressure
2025-01-30,Rampal 1320 MW (BIFPCL),PDB,660*2,1320.0,1234.2,0.0,0.0,Force Majeure: Refer GM(Commercial/BIFPCL) Letter
2025-01-30,Rangpur 113 MW PP (Confidence),IPP,9*6.984+7*7.015+3.15*2,118.261,113.0,38.0,86880.0,-
2025-01-30,Rangpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-01-30,Raozan 25 MW PP,IPP,3*8.9,26.7,25.5,0.0,0.0,-
2025-01-30,Rupganj 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,19.5,463800.0,-
2025-01-30,Rupsha 105 MW PP (Orion rupsha),IPP,6*18.445,110.67,105.0,0.0,0.0,Liquid fuel shortage
2025-01-30,SS Power,IPP,2*660,1320.0,1224.0,1224.0,24649088.0,-
2025-01-30,Saidpur 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-01-30,Santahar 50 MW Peaking PP,PDB,6*8.7,52.2,46.0,24.0,66741.0,-
2025-01-30,Sarishabari 3 MW Solar Plant,IPP,0,0.0,2.71,0.0,6200.0,-
2025-01-30,Shahjahanulla 25 MW PP,"SIPP,REB",3*9.34,28.02,25.0,24.0,513432.0,-
2025-01-30,Shahjibazar 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,machine problem
2025-01-30,Shahjibazar 86MW PP (Shahjibazar),RPP,32*2.90,92.8,86.0,86.0,1713600.0,-
2025-01-30,Shahjibazar GTPP Unit- 8 & 9,PDB,2*35,70.0,66.57,30.0,712608.0,-
2025-01-30,Shajibazar 330 MW CCPP,PDB,3*110,330.0,330.0,0.0,0.0,Under Maintenance
2025-01-30,Siddhirganj 335 MW CCPP,EGCB,1*217+118,217.0,335.0,300.0,6962730.0,-
2025-01-30,Siddhirgonj 2*120 MW GTPP,EGCB,2*105,210.0,210.0,0.0,0.0,Gas shortage
2025-01-30,Siddhirgonj 210 MW TPP,PDB,1*210,210.0,93.0,0.0,0.0,Under Major Overhauling
2025-01-30,Sikalbaha 105 MW PP (Baraka Sikalbaha),IPP,6*17.5,105.0,105.0,0.0,149709.0,Bill delay and high diff. of USD exchange rate
2025-01-30,Sikalbaha 225MW CCPP,PDB,1*150+1*75,225.0,225.0,0.0,0.0,-
2025-01-30,Sikalbaha Peaking GT,PDB,1*150,150.0,126.5,0.0,0.0,-
2025-01-30,Sirajganj 68 MW Solar Park,IPP,0,0.0,68.0,0.0,216000.0,-
2025-01-30,Sirajgonj 225MW CCPP Unit-1,NWPGCL,1*150+1*75,225.0,214.0,153.0,3619118.0,Gas shortage
2025-01-30,Sirajgonj 225MW CCPP Unit-2,NWPGCL,1*150+1*75,225.0,220.0,0.0,0.0,Plant is on standby as per NLDC requirement.
2025-01-30,Sirajgonj 225MW CCPP Unit-3,NWPGCL,1*141,141.0,220.0,202.0,4149309.0,Plant is in Standby as per NLDC request.
2025-01-30,Sirajgonj 400 MW CCPP Unit-4,NWPGCL,1*282+1*132,414.0,413.79,394.0,9733600.0,-
2025-01-30,Sirajgonj 6.55 MW Solar,NWPGCL,0,0.0,6.09,0.0,18660.0,-
2025-01-30,Sonagazi 75 MW (AC) Solar Power Plant,EGCB,0,0.0,75.0,0.0,327855.0,-
2025-01-30,Spectra Solar Plant Ltd.,IPP,0,0.0,35.0,0.0,106062.0,-
2025-01-30,Sreepur 150 MW PP,PDB-RPCL,9*18,162.0,0.0,17.0,26400.0,-
2025-01-30,Summit Power Ashulia,IPP,0,0.0,33.75,19.0,448800.0,-
2025-01-30,Summit Power Madhabdi,IPP,3*3.67+4*8.73,45.93,23.0,22.0,501480.0,-
2025-01-30,Sutiakhali 50 MW Solar PP,IPP,0,0.0,50.0,0.0,171060.0,-
2025-01-30,Sylhet 20 MW GTPP,PDB,1*20,20.0,20.0,0.0,0.0,-
2025-01-30,Sylhet 225 MW CCPP,PDB,1*142+1*89,231.0,225.0,0.0,0.0,-
2025-01-30,Sympa Solar Power 8 MW,IPP,0,0.0,8.0,0.0,23798.16,-
2025-01-30,Tangail Palli Power Gen 22 MW,IPP,4*6.7,26.8,22.0,1.0,52080.0,Will be dispatch 6 Mw due to liquid fuel shortages
2025-01-30,Teesta Solar Limited,BCPCL,0,0.0,200.0,0.0,699840.0,-
2025-01-30,Teknaf 20MW PP (Solartech),IPP,0,0.0,20.0,0.0,114210.0,-
2025-01-30,Titas 50 MW Peaking PP,PDB,6*8.92,53.52,47.0,24.0,21696.0,-
2025-01-30,Tongi 80 MW GTPP,PDB,1* 105,105.0,105.0,0.0,0.0,Under Maintenance of Exciter
2025-01-30,Ullapara 11 MW PP (Summit),"SIPP,REB",4*2.90,11.6,11.0,5.5,64620.0,-
2025-01-30,Unique Meghnaghat Power Limited (UMPL),IPP,0,0.0,584.0,0.0,0.0,Gas shortage
2025-01-30,United Payra Power Ltd.,IPP,8*18.5+1*9.5,157.5,150.0,150.0,939600.0,-
2025-01-31,Adani Power Jharkhanda Ltd,Import,2*673,1346.0,1347.54,756.1,15005455.0,-
2025-01-31,Amnura 50 MW PP(Sinha),QRPP,7*7.79,54.53,35.09,0.0,0.0,-
2025-01-31,Anlima Energy Ltd.,IPP,6*21.2,127.2,116.0,35.0,225818.0,-
2025-01-31,Anwara 300 MW PP (United),IPP,17*17+24,289.0,300.0,0.0,45164.0,-
2025-01-31,Ashuganj 150MW PP (Midland),IPP,23X7.015,161.345,150.0,0.0,225818.0,-
2025-01-31,Ashuganj 195 MW PP (APSCL-United),IPP,20X9.73+1X16,210.6,195.0,195.0,4449455.0,-
2025-01-31,Ashuganj 420 MW CCPP(East),APSCL,284*1+116*1,400.0,393.0,0.0,0.0,-
2025-01-31,Ashuganj 450 MW CCPP(North),APSCL,1*360,360.0,353.35,0.0,0.0,To Facilitate Major Inspection
2025-01-31,Ashuganj 450 MW CCPP(South),APSCL,1*360,360.0,356.56,170.0,1254000.0,-
2025-01-31,Ashuganj 51 MW PP (Midland),IPP,6X9.34,56.04,51.0,51.0,1123782.0,-
2025-01-31,Ashuganj 55 MW PP (Precision),QRPP,15*4,60.0,55.0,29.0,695040.0,-
2025-01-31,Ashuganj CCPP 225 MW,APSCL,1X142+1X75,217.0,221.43,182.0,4628000.0,FGMO
2025-01-31,Ashuganj TSK 50 MW PP,APSCL,14*3.96,55.44,46.94,29.0,710928.0,-
2025-01-31,Baghabari 100 MW GTPP,PDB,1*100,100.0,100.0,0.0,0.0,Machine Under Maintenance
2025-01-31,Baghabari 50 MW Peaking PP,PDB,6*8.9,53.4,47.0,0.0,80321.0,-
2025-01-31,Baghabari 71 MW GTPP,PDB,1X71,71.0,71.0,0.0,0.0,Gas shortage
2025-01-31,Bagura 113 MW PP (Confidence)-2,IPP,6*18.55+7.2,111.3,113.0,0.0,36960.0,-
2025-01-31,Barapukuria 275 MW TPP Unit-3,PDB,1*275,275.0,274.0,170.0,4085000.0,machine problem
2025-01-31,Barapukuria TPP Unit-1 & 2,PDB,1*125+1*125,250.0,170.0,68.0,1625890.0,Partial Shutdown due to maintenance
2025-01-31,Barisal 1 MW Solar Plant,IPP,0,0.0,1.0,0.0,1030.5,-
2025-01-31,Barisal 110 MW PP (Summit ),IPP,7X17.076,119.532,110.0,0.0,0.0,-
2025-01-31,Barisal 307 MW,BCPCL,307X1,307.0,307.0,307.0,5673000.0,-
2025-01-31,Bera 70 MW Peaking PP,PDB,9*8.29,74.61,66.0,0.0,0.0,-
2025-01-31,Bhairob 54.5 MW,IPP,3*18.2,54.6,54.5,0.0,86400.0,-
2025-01-31,Bheramara (HVDC ),Import,2X500,1000.0,1000.0,623.0,18419636.0,-
2025-01-31,Bheramara 410 MW CCPP,NWPGCL,1X278+1X132,410.0,410.0,0.0,0.0,Schedule Combustor Inspection
2025-01-31,Bheramara GTPP Unit-3,PDB,1X20,20.0,16.0,0.0,0.0,-
2025-01-31,Bhola 225 MW CCPP,PDB,2X63+1X68,194.0,193.1,132.0,2994000.0,-
2025-01-31,Bhola 33 MW PP (Venture),NENP,1X34.50,34.5,40.0,7.0,146352.0,Dead bus operation
2025-01-31,Bhola Nutan Biddut BD LTD,IPP,2*110,220.0,220.0,220.0,5274740.0,MVAR Subjected to Grid Voltage
2025-01-31,Bibiana-II 341 MW CCPP (Summit),IPP,1*222+1*119,341.0,341.0,290.0,7271000.0,FGMO
2025-01-31,Bibiyana South 400 MW,PDB,1*400,400.0,383.0,0.0,0.0,Partial Shutdown due to maintenance
2025-01-31,Bibiyana-III 400 MW CCPP,PDB,285*1+134*1,419.0,400.0,288.0,7980000.0,FGMO Available
2025-01-31,Bosila 108MW PP(CLC),IPP,12*8.775+1*3.5,108.8,0.0,0.0,0.0,-
2025-01-31,Chandpur 115(Doreen),IPP,4*18.5+2*22.5,119.0,115.0,115.0,781440.0,-
2025-01-31,Chandpur 150 MW CCPP,PDB,1*106+1*57,163.0,163.0,75.0,1466390.0,-
2025-01-31,Chandpur 200MW (Desh energy),IPP,12*18.4,220.8,200.0,51.0,472800.0,-
2025-01-31,Chapainawabganj 100 MW Peaking PP,PDB,12*8.924,107.088,104.0,40.0,203586.0,-
2025-01-31,Chattogram 108 MW PP (ECPV),IPP,16*7,112.0,108.0,0.0,7680.0,Liquid fuel shortage
2025-01-31,Chattogram TPP,PDB,1*210+1*210,420.0,360.0,0.0,0.0,Both units are under maintenance
2025-01-31,Chowmuhani 113 MW,IPP,12*9.78+2*3.1,123.56,113.0,54.0,418320.0,-
2025-01-31,Confidence Power Bogura Unit-1 113 MW,IPP,6*18.55,111.3,113.0,0.0,0.0,-
2025-01-31,Cox's Bazar Wind,PDB,0,0.0,60.0,0.0,8640.0,-
2025-01-31,Cumilla 25 MW PP (Summit),"SIPP,REB",3*3.67+2*6.97,24.95,25.0,16.0,387070.0,Machine Under Maintenance
2025-01-31,Dohazari -Kalaish 100 MW Peaking,PDB,6*17,102.0,98.0,36.0,164444.0,-
2025-01-31,Energypac Power Venture Thakurgaon Ltd.,IPP,0,0.0,115.0,0.0,261254.0,-
2025-01-31,Faridpur 50 MW Peaking PP,PDB,8*6.89,55.12,50.0,0.0,0.0,-
2025-01-31,Fenchuganj 44MW (Energyprima),NENP,12*3.3+5*2,49.6,47.998,36.0,821160.0,-
2025-01-31,Fenchugonj CCPP Phase-1,PDB,2*32+1*33,97.0,80.0,42.0,987000.0,-
2025-01-31,Fenchugonj CCPP Phase-2,PDB,2*35+1*35,105.0,90.0,0.0,0.0,-
2025-01-31,Feni 11 MW PP (Doreen),"SIPP,REB",4*2.90,11.6,11.0,0.0,0.0,-
2025-01-31,Feni Lanka Power,IPP,7*18.415+1*9.78,138.685,114.0,0.0,0.0,-
2025-01-31,Gagnagar 102 MW PP (Digital Power),IPP,12*8.924,107.088,102.0,0.0,0.0,-
2025-01-31,Gazipur 100 MW PP,RPCL,6*17.5,105.0,105.0,17.0,478080.0,-
2025-01-31,Gazipur 52 MW PP,RPCL,6*8.9,53.4,52.19,0.0,203112.0,-
2025-01-31,Ghorasal 365 MW CCPP Unit-7,PDB,1*243+1*122,365.0,365.0,0.0,0.0,HGPI Maintenance Work is going on.
2025-01-31,Ghorasal Repowered CCPP Unit-3,PDB,1*260,260.0,260.0,0.0,0.0,GT is under maintenance
2025-01-31,Ghorasal Repowered CCPP Unit-4,PDB,1*210,210.0,174.8,0.0,0.0,Post HGPI under maintance due to Gas shortage
2025-01-31,Ghorasal TPP Unit-5,PDB,1*210,210.0,174.8,0.0,0.0,-
2025-01-31,Ghorashal 108 MW PP (Regent),IPP,34*3.35,113.9,97.7,3.0,138000.0,Gas shortage
2025-01-31,Gopalganj 100 MW Peaking PP,PDB,16*6.98,111.68,100.0,0.0,0.0,-
2025-01-31,HVDC(Nepal),Import,1*40,40.0,0.0,0.0,0.0,-
2025-01-31,Haripur 360 MW CCPP (HPL),IPP,1*235+1*125,360.0,0.0,0.0,0.0,-
2025-01-31,Haripur 412 MW CCPP,EGCB,1*273+1*139,412.0,400.37,401.0,8809200.0,-
2025-01-31,Haripur GTPP,"SBU,PDB",32*2,64.0,40.0,0.0,0.0,-
2025-01-31,Hathazari 100 MW peaking PP,PDB,11*8.9,97.9,94.0,0.0,38976.0,machine problem
2025-01-31,Hobiganj 11MW PP Cofidence-E,"SIPP,REB",4*2.90,11.6,11.0,5.0,108288.0,machine problem
2025-01-31,Import (Tripura),Import,0,0.0,160.0,64.0,1248000.0,-
2025-01-31,Intraco Solar 30 MW,IPP,1*30,30.0,30.0,0.0,121771.0,-
2025-01-31,JERA Meghnaghat Power Limited,IPP,250*2+268,500.0,0.0,0.0,0.0,-
2025-01-31,Jamalpur 115 MW PP (United),IPP,9.78*12,117.36,115.0,18.0,314400.0,-
2025-01-31,Jamalpur 95 MW PP(Powerpac),IPP,0,0.0,95.0,0.0,0.0,-
2025-01-31,Jangalia 52 MW PP (Lakdanavi),IPP,6*8.92,53.52,52.2,0.0,9130.0,-
2025-01-31,Jodiac Power,IPP,3*18.55+1*3.6,59.25,54.36,0.0,0.0,-
2025-01-31,Juldah 100 MW PP Unit-3 (Acorn),IPP,8*13.5,108.0,100.0,0.0,120000.0,-
2025-01-31,Juldah unit-2 (Acorn),IPP,8*13.6,108.8,100.0,0.0,49920.0,-
2025-01-31,Kamalaghat 54 MW PP(Banco Energy),IPP,3*18,54.0,53.97,54.0,240660.0,-
2025-01-31,Kanchan Purbachal Power Generation Ltd.,IPP,18.4*3,55.2,36.09,0.0,0.0,Due to Alternator-03 shifting purpose
2025-01-31,Kaptai 7 MW Solar PP,PDB,0,0.0,7.0,0.0,14398.0,-
2025-01-31,"Karnaphuli Hydro PP Unit-1,2,3,4, 5",PDB,2*40+3*50,230.0,230.0,40.0,980000.0,-
2025-01-31,Karnaphuli Power Ltd.,IPP,18.415*6+6.5,110.49,110.0,0.0,90330.0,-
2025-01-31,Katakhali 50 MW Peaking PP,PDB,6*8.7,52.2,45.49,0.0,11846.0,-
2025-01-31,Katpotti 52 MW PP (Sinha),IPP,7*7.9,55.3,0.0,0.0,0.0,Liquid fuel shortage
2025-01-31,Keraniganj 100 MW PP (Powerpac),QRPP,8*13.45,107.6,75.24,0.0,0.0,-
2025-01-31,Khulna 225 MW CCPP,NWPGCL,1X150+1X75,225.0,230.0,0.0,0.0,-
2025-01-31,Khulna 330 MW CCPP,PDB,1*220+1*110,330.0,336.0,0.0,0.0,-
2025-01-31,Kodda 149 MW PP Unit-1 (Summit),IPP,8*18.45+8.97,147.6,149.0,78.0,1580688.0,-
2025-01-31,Kodda 150 MW PP B-R,PDB-RPCL,9*17.06,153.54,149.36,16.0,127680.0,-
2025-01-31,Kodda 300 MW PP Unit-2 (Summit),IPP,18*17.06,307.08,300.0,0.0,0.0,-
2025-01-31,Kushiara 163 MW CCPP (KP),IPP,1*109+1*54,163.0,163.0,113.0,2713582.0,-
2025-01-31,Madanganj-55 MW PP(Summit),IPP,3*17+1*11.3,62.3,55.0,0.0,91991.0,-
2025-01-31,Madhumati 100 MW PP,NWPGCL,6*18,108.0,105.0,0.0,0.0,Liquid fuel shortage
2025-01-31,"Malancha, Ctg. EPZ (United)",IPP,5*8.73+3*9.34,71.67,42.0,41.0,779520.0,-
2025-01-31,Manikganj 55 MW PP (Northern),IPP,19.3*3,57.9,55.0,0.0,149520.0,-
2025-01-31,Manikgonj 162MW PP(MPGL),IPP,9*18,162.0,162.0,108.0,876960.0,-
2025-01-31,Maona 33 MW PP(Summit),IPP,4*8.73,34.92,33.0,17.0,371520.0,-
2025-01-31,Matarbari 2*600 MW (CPGCBL),CPGCL,2*600,1200.0,1200.0,407.0,9956363.64,U2 S/D 24/Jan/25 (Maintenance Work)
2025-01-31,Meghnaghat 104 MW PP (OPCL),IPP,6*18.5,111.0,104.0,0.0,21120.0,Liquid fuel shortage
